id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type,Map_Location
1025002889,Virginia,VA,51,Loudoun County,107,Digital Realty,,Digital Realty,218174.0,-77.44944907275473,39.00571934215422,building,"Virginia, Loudoun County"
1027471509,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX66,Amazon Web Services us-west-2,211938.0,-119.60703845354756,45.84666781437448,building,"Oregon, Morrow County"
1027471510,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX68,Amazon Web Services us-west-2,221562.0,-119.60906254768788,45.84675378143761,building,"Oregon, Morrow County"
1030970564,Virginia,VA,51,Henrico County,87,Meta,,Meta Henrico Data Center,327920.0,-77.23380499305182,37.48196326360025,building,"Virginia, Henrico County"
1034475557,Nevada,NV,32,Clark County,3,,,DataBank Las Vegas LAS1,58547.0,-115.14721141845382,36.05972751073122,building,"Nevada, Clark County"
1035123473,Utah,UT,49,Utah County,49,Meta,,Meta Eagle Mountain Data Center,628165.0,-112.01505471830352,40.27233431054834,building,"Utah, Utah County"
1035123482,Utah,UT,49,Utah County,49,,,Meta Eagle Mountain Data Center,22734233.0,-112.01771937397096,40.26819070295294,campus,"Utah, Utah County"
1037871048,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD601,Amazon IAD601,14384.0,-77.43777001853675,39.01526293015812,building,"Virginia, Loudoun County"
1054387470,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,9032398.0,-83.70034219452744,33.600761075776624,campus,"Georgia, Newton County"
1054387471,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,660258.0,-83.70541734238206,33.60137099278182,building,"Georgia, Newton County"
1056658555,Utah,UT,49,Salt Lake County,35,Flexential,,Flexential Salt Lake City - Millcreek,28092.0,-111.88504405838351,40.68552518346085,building,"Utah, Salt Lake County"
1057230915,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX93,Amazon PDX93,213828.0,-119.6898664317406,45.83654228757941,building,"Oregon, Morrow County"
1059030596,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,111697.0,-77.53332238839505,38.744286011445,building,"Virginia, Prince William County"
1059037050,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD132,COPT Innovation Park Data Center,149206.0,-77.53062487747106,38.74388634728904,building,"Virginia, Prince William County"
1059037051,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD133,COPT Data Center Bldg 2,104114.0,-77.52919610007271,38.74405494832176,building,"Virginia, Prince William County"
1069388067,South Carolina,SC,45,Berkeley County,15,Google,,,182645.0,-80.03831641068669,33.06202195137124,building,"South Carolina, Berkeley County"
1069388075,South Carolina,SC,45,Berkeley County,15,Google,,Google,181261.0,-80.03966007767939,33.06217398793264,building,"South Carolina, Berkeley County"
1069388095,South Carolina,SC,45,Berkeley County,15,Google,,Google,206252.0,-80.041154478933,33.0620532330343,building,"South Carolina, Berkeley County"
1069388141,South Carolina,SC,45,Berkeley County,15,Google,,Google,181645.0,-80.03845634859404,33.06431195655283,building,"South Carolina, Berkeley County"
1069388147,South Carolina,SC,45,Berkeley County,15,Google,,Google,131216.0,-80.0384282206963,33.06643643704493,building,"South Carolina, Berkeley County"
1069388156,South Carolina,SC,45,Berkeley County,15,Google,,Google,249320.0,-80.04357513200868,33.06415660970066,building,"South Carolina, Berkeley County"
1069388186,South Carolina,SC,45,Berkeley County,15,Google,,Google,697831.0,-80.04505685925874,33.0620005890985,building,"South Carolina, Berkeley County"
1069388211,South Carolina,SC,45,Berkeley County,15,Google,,Google,145533.0,-80.04606755156347,33.06443480153904,building,"South Carolina, Berkeley County"
1070895993,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,763506.0,-83.69683907912507,33.60009367954904,building,"Georgia, Newton County"
1070895994,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs data center,342886.0,-83.69501281261269,33.59802145151715,building,"Georgia, Newton County"
1071772119,Washington,WA,53,Douglas County,17,Microsoft,,Microsoft EAT02,246117.0,-120.2076892191707,47.41686791755554,building,"Washington, Douglas County"
1071774674,Washington,WA,53,Douglas County,17,Sabey Data Centers,,Intergate Columbia D,135020.0,-120.19160109219082,47.40758548151772,building,"Washington, Douglas County"
1073720208,Iowa,IA,19,Pottawattamie County,155,Google,,Google,76005.0,-95.80485695055478,41.1773437284403,building,"Iowa, Pottawattamie County"
1073720209,Iowa,IA,19,Pottawattamie County,155,Google,,Google,318940.0,-95.80637969473156,41.17727415208592,building,"Iowa, Pottawattamie County"
1073720210,Iowa,IA,19,Pottawattamie County,155,Google,,Google,258223.0,-95.8032146599412,41.17745636098298,building,"Iowa, Pottawattamie County"
1073720211,Iowa,IA,19,Pottawattamie County,155,Google,,Google,211543.0,-95.80096717468034,41.177482905295975,building,"Iowa, Pottawattamie County"
1073720212,Iowa,IA,19,Pottawattamie County,155,Google,,Google,131491.0,-95.80676284722784,41.17554012114429,building,"Iowa, Pottawattamie County"
1073720213,Iowa,IA,19,Pottawattamie County,155,Google,,Google,129827.0,-95.80565239909376,41.17554005850446,building,"Iowa, Pottawattamie County"
1073720214,Iowa,IA,19,Pottawattamie County,155,Google,,Google,132118.0,-95.80449329746102,41.17554283490944,building,"Iowa, Pottawattamie County"
1073720215,Iowa,IA,19,Pottawattamie County,155,Google,,Google,132254.0,-95.8033895382722,41.175543648575314,building,"Iowa, Pottawattamie County"
1073720216,Iowa,IA,19,Pottawattamie County,155,Google,,Google,130820.0,-95.80222393205068,41.17554738912556,building,"Iowa, Pottawattamie County"
1073720217,Iowa,IA,19,Pottawattamie County,155,Google,,Google,129628.0,-95.80111944856117,41.17554529809748,building,"Iowa, Pottawattamie County"
1073720218,Iowa,IA,19,Pottawattamie County,155,Google,,Google,134444.0,-95.79994803209584,41.17555376295009,building,"Iowa, Pottawattamie County"
1073720219,Iowa,IA,19,Pottawattamie County,155,Google,,Google,174264.0,-95.80402364214318,41.1726347246986,building,"Iowa, Pottawattamie County"
1073720220,Iowa,IA,19,Pottawattamie County,155,Google,,Google,174583.0,-95.80252143647044,41.17264007802371,building,"Iowa, Pottawattamie County"
1073720221,Iowa,IA,19,Pottawattamie County,155,Google,,Google,158241.0,-95.8011477197886,41.17261142832355,building,"Iowa, Pottawattamie County"
1075278060,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,242270.0,-93.78699632287524,41.49683039481866,building,"Iowa, Warren County"
1075278061,Iowa,IA,19,Dallas County,49,Microsoft,,Microsoft,90065.0,-93.82631357913507,41.5398138870052,building,"Iowa, Dallas County"
1075278062,Iowa,IA,19,Dallas County,49,Microsoft,,Microsoft,80538.0,-93.82866540068235,41.539670453163886,building,"Iowa, Dallas County"
1080170580,Oregon,OR,41,Washington County,67,Flexential,,Flexential Portland - Hillsboro 5,180252.0,-122.93929862911531,45.55645035408905,building,"Oregon, Washington County"
1081973944,Texas,TX,48,Bexar County,29,Quality Technology Services,,QTS San Antonio II,140321.0,-98.65314490826424,29.4491563911304,building,"Texas, Bexar County"
1083841125,Colorado,CO,8,El Paso County,41,,,T5@Colorado Springs,74307.0,-104.7885349003077,38.78617187499131,building,"Colorado, El Paso County"
1085608797,Florida,FL,12,Hillsborough County,57,Flexential,,Flexential Tampa - North,30643.0,-82.3683379069368,28.073855986815143,building,"Florida, Hillsborough County"
1088203906,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,96372.0,-77.45200064122655,39.01674414789713,building,"Virginia, Loudoun County"
1088203907,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,96367.0,-77.45314511765301,39.01588594875254,building,"Virginia, Loudoun County"
1088241977,Virginia,VA,51,Loudoun County,107,Aligned,,Aligned IAD02,208188.0,-77.47518883996231,39.01041104054182,building,"Virginia, Loudoun County"
1090837713,Virginia,VA,51,Prince William County,153,Quality Technology Services,,QTS Manassas DC5,153531.0,-77.51744670998576,38.75469273948548,building,"Virginia, Prince William County"
1091128478,Arizona,AZ,4,Maricopa County,13,Microsoft,PHX-11,PHX-11,248866.0,-112.3648033961419,33.40903088866146,building,"Arizona, Maricopa County"
1097502168,Georgia,GA,13,Douglas County,97,Flexential,,Flexential Atlanta - Douglasville 1,213895.0,-84.61608084611744,33.73105742976976,building,"Georgia, Douglas County"
1103333136,Tennessee,TN,47,Montgomery County,125,Google,SPC1A,Google,169733.0,-87.26354588308133,36.62482464098189,building,"Tennessee, Montgomery County"
1103333137,Tennessee,TN,47,Montgomery County,125,Google,Building 3,SPC3A,169748.0,-87.25904892953204,36.62430496342713,building,"Tennessee, Montgomery County"
1106454555,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD143,Amazon Web Services,132491.0,-77.41749033094966,38.97955740282415,building,"Virginia, Loudoun County"
1109643936,New York,NY,36,Niagara County,63,US Bitcoin,,,61557.0,-79.03072272962478,43.08205626179388,building,"New York, Niagara County"
1109881281,Pennsylvania,PA,42,Montgomery County,91,TierPoint,,TierPoint Valley Forge,62375.0,-75.42087693876489,40.12187904293605,building,"Pennsylvania, Montgomery County"
1114969101,Oregon,OR,41,Washington County,67,Aligned Data Centers,,,155423.0,-122.94931170322876,45.55406423294568,building,"Oregon, Washington County"
1121188409,Utah,UT,49,Salt Lake County,35,Flexential,,Flexential Salt Lake City - Fair Park,12565.0,-111.92029244663202,40.76678608763819,building,"Utah, Salt Lake County"
1121592786,Texas,TX,48,Bexar County,29,,,CyrusOne San Antonio IV,92543.0,-98.67062972115532,29.470679241649435,building,"Texas, Bexar County"
1123249721,Virginia,VA,51,Loudoun County,107,Equinix,DC16,Equinix Ashburn DC16,87843.0,-77.45232686183614,39.02425729354276,building,"Virginia, Loudoun County"
1124864831,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft IAD11,242344.0,-77.5559109545917,38.94825818613084,building,"Virginia, Loudoun County"
1126159710,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX63,Amazon PDX63,227376.0,-119.32052237838585,45.901449845508274,building,"Oregon, Umatilla County"
1126159711,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX65,Amazon PDX65,217425.0,-119.32049760712084,45.90276331956975,building,"Oregon, Umatilla County"
1126159714,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX67,Amazon PDX67,219900.0,-119.32048702148562,45.903851053517705,building,"Oregon, Umatilla County"
1126159715,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX69,Amazon PDX69,303392.0,-119.32042958534348,45.90532046681884,building,"Oregon, Umatilla County"
1132632705,Arizona,AZ,4,Maricopa County,13,Quality Technology Services,,QTS,156513.0,-111.99712196333098,33.46080637698081,building,"Arizona, Maricopa County"
1134104431,Virginia,VA,51,Fairfax County,59,,,CoreSite Reston Campus VA2,40517.0,-77.3640040682946,38.95145144209857,building,"Virginia, Fairfax County"
1134911640,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD105,AWS IAD105,214270.0,-77.51947530248223,38.747595868302135,building,"Virginia, Prince William County"
1134911641,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD104,AWS IAD104,214258.0,-77.52070480173404,38.7483738354232,building,"Virginia, Prince William County"
1134911642,Virginia,VA,51,Prince William County,153,Quality Technology Services,,QTS Manassas DC1,123268.0,-77.51311592010903,38.75252353570641,building,"Virginia, Prince William County"
1152747559,Oregon,OR,41,Crook County,13,Meta,,Meta Prineville Data Center,455401.0,-120.89459613565032,44.30167224151622,building,"Oregon, Crook County"
1152748037,Oregon,OR,41,Crook County,13,Meta,,Meta Prineville Data Center,241183.0,-120.89459469330096,44.29928794775432,building,"Oregon, Crook County"
1153935548,Oregon,OR,41,Washington County,67,Digital Realty,,Digital Realty PDX11 Data Center,287848.0,-122.919968912523,45.56845928522873,building,"Oregon, Washington County"
1154503131,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,156860.0,-83.19958055164676,40.10175445737903,building,"Ohio, Franklin County"
1154503132,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,156862.0,-83.1994786516467,40.10075735737916,building,"Ohio, Franklin County"
1154503133,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,131686.0,-83.19927529080098,40.09978846328247,building,"Ohio, Franklin County"
1154636644,Illinois,IL,17,DuPage County,43,NTT,CH1,NTT Chicago CH1,113535.0,-88.00726495418601,41.98791937605658,building,"Illinois, DuPage County"
1160688107,California,CA,6,Santa Clara County,85,CoreSite,SV7,CoreSite SV7,60989.0,-121.97305665064762,37.37607876788322,building,"California, Santa Clara County"
1160814413,Alabama,AL,1,Madison County,89,Meta,,Meta Huntsville Data center,578342.0,-86.6269185980179,34.847333791994075,building,"Alabama, Madison County"
1160814415,Alabama,AL,1,Madison County,89,Meta,,Meta Huntsville Data center,352651.0,-86.62886566493462,34.84318222906853,building,"Alabama, Madison County"
1160814416,Alabama,AL,1,Madison County,89,Meta,,Meta Huntsville Data center,857148.0,-86.62884123942305,34.84043160671047,building,"Alabama, Madison County"
1161094246,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD142,Amazon Web Services,129566.0,-77.41990459458856,38.979147452313526,building,"Virginia, Loudoun County"
1167564435,Mississippi,MS,28,Warren County,149,Department of Defence,,ERDC DoD Supercomputing Resource Center,1642431.0,-90.85648692927414,32.30983722620174,campus,"Mississippi, Warren County"
1173537116,Washington,WA,53,Douglas County,17,Microsoft,,Microsoft EAT03,235430.0,-120.2076971258314,47.4183238229484,building,"Washington, Douglas County"
1173537117,Washington,WA,53,Douglas County,17,Microsoft,,Microsoft EAT04,234834.0,-120.21382073657306,47.41963658871496,building,"Washington, Douglas County"
1173569101,Iowa,IA,19,Dallas County,49,Microsoft,,Microsoft,250486.0,-93.86344919206512,41.53503044495515,building,"Iowa, Dallas County"
1173770902,Virginia,VA,51,Loudoun County,107,Google,ARA2,Google: Arcola 2,289889.0,-77.52742942359154,38.94182146398182,building,"Virginia, Loudoun County"
1173822721,Washington,WA,53,Chelan County,7,,,EAT14,241836.0,-120.16009077106152,47.35949692084332,building,"Washington, Chelan County"
1173822722,Washington,WA,53,Chelan County,7,,,EAT13,232237.0,-120.15997586326914,47.35842571835008,building,"Washington, Chelan County"
1173822723,Washington,WA,53,Chelan County,7,,,EAT12,248918.0,-120.15954624801128,47.3574330116489,building,"Washington, Chelan County"
1177397497,Arizona,AZ,4,Maricopa County,13,,,Comarch,182984.0,-111.63469328858096,33.35667208249632,building,"Arizona, Maricopa County"
1177893426,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD603,Amazon IAD603,14733.0,-77.41935734925379,38.98154601863554,building,"Virginia, Loudoun County"
1178609569,Pennsylvania,PA,42,Montgomery County,91,Flexential,,Flexential Philadelphia - Collegeville,110942.0,-75.47762899525455,40.15222045049451,building,"Pennsylvania, Montgomery County"
1181391920,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD86,Amazon IAD86,142251.0,-77.49570438495456,38.91727229959114,building,"Virginia, Loudoun County"
1181391921,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD130,Amazon IAD130,103128.0,-77.51930184592597,38.76036060090534,building,"Virginia, Prince William County"
1181391922,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD131,Amazon IAD131,104697.0,-77.51822099585065,38.761104750903954,building,"Virginia, Prince William County"
1184066765,Missouri,MO,29,Clay County,47,Meta,,Meta Data Center,692945.0,-94.59796947019076,39.32267563920391,building,"Missouri, Clay County"
1188680247,Virginia,VA,51,Loudoun County,107,Quality Technology Services,,QTS Ashburn-Shellhorn DC2,152471.0,-77.47426402852585,38.99877154862716,building,"Virginia, Loudoun County"
1188680253,Virginia,VA,51,Loudoun County,107,,,QTS Ashburn Lockridge,153253.0,-77.45518312796617,38.995355290859344,building,"Virginia, Loudoun County"
1188680254,Virginia,VA,51,Loudoun County,107,,,QTS Ashburn Lockridge,135570.0,-77.45688789743474,38.995198628642754,building,"Virginia, Loudoun County"
1188691868,Virginia,VA,51,Loudoun County,107,,,44710,111241.0,-77.47553126117117,39.02019007893848,building,"Virginia, Loudoun County"
1188691869,Virginia,VA,51,Loudoun County,107,Databank,IAD3,DataBank Ashburn IAD3,146234.0,-77.48182767102683,39.01787844692314,building,"Virginia, Loudoun County"
1188715508,Virginia,VA,51,Loudoun County,107,PowerHouse,ABX-1,PowerHouse ABX-1,131309.0,-77.45046549748378,39.01957792722464,building,"Virginia, Loudoun County"
1191496040,New Mexico,NM,35,Valencia County,61,Meta,4,Meta,588490.0,-106.77888911307576,34.825839640241206,building,"New Mexico, Valencia County"
1202051225,Iowa,IA,19,Polk County,153,,,Lightedge Des Moines 2,56626.0,-93.45595524492184,41.66679862807146,building,"Iowa, Polk County"
1207052719,Georgia,GA,13,Gwinnett County,135,Quality Technology Services,,QTS Suwanee,1452037.0,-84.05926627312876,34.03623058231167,campus,"Georgia, Gwinnett County"
1210421871,Ohio,OH,39,Mahoning County,99,,,Carrier Services Group,75379.0,-80.63309049266806,41.04105972873744,building,"Ohio, Mahoning County"
1210515186,Tennessee,TN,47,Williamson County,187,Flexential,,Flexential Nashville - Cool Springs,69261.0,-86.83338099610177,35.95104066271013,building,"Tennessee, Williamson County"
1213758201,Tennessee,TN,47,Sumner County,165,Meta,,Gallatin Data Center,17045005.0,-86.37031411803846,36.408653770477216,campus,"Tennessee, Sumner County"
1219083554,Illinois,IL,17,Cook County,31,T5,Chicago II,T5 Chicago II,163237.0,-87.97555687597257,42.0230423332657,building,"Illinois, Cook County"
1221862807,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD106,AWS IAD106,205206.0,-77.51852812758844,38.74697497598997,building,"Virginia, Prince William County"
1222007663,Ohio,OH,39,Licking County,89,Google,,Google,138878.0,-82.76452657909626,40.05963281203005,building,"Ohio, Licking County"
1222134968,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD609,Amazon Web Services,14235.0,-77.52358042964754,38.94913486865635,building,"Virginia, Loudoun County"
1226439731,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX93,Amazon Web Services,213843.0,-119.69404769468916,45.83618445726274,building,"Oregon, Morrow County"
1227539675,Virginia,VA,51,Prince William County,153,Equinix,DC14,Equinix DC14,222846.0,-77.51061642582921,38.803345027236205,campus,"Virginia, Prince William County"
1227550179,Texas,TX,48,Tarrant County,439,,,Novartis,42691.0,-97.31970940523344,32.65123418104135,building,"Texas, Tarrant County"
1227604493,California,CA,6,Santa Clara County,85,Equinix,SV11,Equinix SV11,76977.0,-121.7839986384854,37.24260507449007,building,"California, Santa Clara County"
1227612684,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD103,Amazon IAD103,141914.0,-77.50407510523523,38.73698426710413,building,"Virginia, Prince William County"
1227614670,Virginia,VA,51,Prince William County,153,CloudHQ,MCC3,CloudHQ MCC3,122891.0,-77.49512778426042,38.71497031084338,building,"Virginia, Prince William County"
1227682824,Arizona,AZ,4,Maricopa County,13,,,CyrusOne PHX8,138766.0,-111.88328970114856,33.26634359950168,building,"Arizona, Maricopa County"
1227684019,Arizona,AZ,4,Maricopa County,13,,,CyrusOne PHX3,107618.0,-111.88162712790565,33.27196805840211,building,"Arizona, Maricopa County"
1227684020,Arizona,AZ,4,Maricopa County,13,,,CyrusOne PHX4,108957.0,-111.88328211364426,33.27193710235771,building,"Arizona, Maricopa County"
1227777116,Virginia,VA,51,Loudoun County,107,Vantage,VA13,Vantage VA13,261859.0,-77.43985079751438,39.00310829243192,building,"Virginia, Loudoun County"
1227883682,Iowa,IA,19,Polk County,153,,,Lightedge Des Moines 1,30078.0,-93.45548176472272,41.66765686470181,building,"Iowa, Polk County"
1234741561,Texas,TX,48,Ellis County,139,,,Compass Data Center,254518.0,-96.8020556685712,32.54028752946488,building,"Texas, Ellis County"
1235150788,Nebraska,NE,31,Sarpy County,153,Yahoo,,Yahoo,237691.0,-96.08489874916177,41.18049999101002,building,"Nebraska, Sarpy County"
1235255415,New Mexico,NM,35,Doña Ana County,13,CenturyLink,,,31837.0,-106.72917107190824,32.30965547587507,building,"New Mexico, Doña Ana County"
1237493975,Nebraska,NE,31,Sarpy County,153,Google,,Google,292941.0,-96.1440729015135,41.13491995864724,building,"Nebraska, Sarpy County"
1237494981,Nebraska,NE,31,Sarpy County,153,Google,,Google,297438.0,-96.15590606506956,41.13439327581521,building,"Nebraska, Sarpy County"
1238705019,Ohio,OH,39,Cuyahoga County,35,,,Involta Independence,26393.0,-81.63280479310477,41.361062373312265,building,"Ohio, Cuyahoga County"
1243089554,Oregon,OR,41,Washington County,67,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3b,91092.0,-122.93942746009344,45.55421559561292,building,"Oregon, Washington County"
1243089555,Oregon,OR,41,Washington County,67,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3c,93274.0,-122.94093896568214,45.55421716185695,building,"Oregon, Washington County"
1252196797,Virginia,VA,51,Fairfax County,59,Amazon Web Services,,Amazon Web Services,120946.0,-77.45247339430483,38.90434587232984,building,"Virginia, Fairfax County"
1252196798,Virginia,VA,51,Fairfax County,59,Amazon Web Services,,Amazon Web Services,118988.0,-77.45475996912757,38.90483706376053,building,"Virginia, Fairfax County"
1252196799,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,87645.0,-77.49055174718535,38.915904671232965,building,"Virginia, Loudoun County"
1252196800,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,13879.0,-77.49097634789652,38.91498995679571,building,"Virginia, Loudoun County"
1252196801,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH62,Amazon Web Services CMH62,136329.0,-82.74763713445286,40.09298279215547,building,"Ohio, Licking County"
1252196802,Ohio,OH,39,Licking County,89,Amazon Web Services,,Amazon Web Services,214329.0,-82.7321598268788,40.09344044223075,building,"Ohio, Licking County"
1252196803,Ohio,OH,39,Licking County,89,Amazon Web Services,,Amazon Web Services,214261.0,-82.72755119564094,40.09215828085437,building,"Ohio, Licking County"
1252196804,Ohio,OH,39,Licking County,89,Amazon Web Services,,Amazon Web Services,14223.0,-82.72649053707603,40.09296534650601,building,"Ohio, Licking County"
1252196805,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,218032.0,-83.20139113655299,40.11625887855608,building,"Ohio, Union County"
1252196806,Ohio,OH,39,Union County,159,Amazon Web Services,,,213349.0,-83.20208181892225,40.11739966334843,building,"Ohio, Union County"
1252196807,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,13652.0,-83.20025962657276,40.11904802129846,building,"Ohio, Union County"
1252196808,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,220580.0,-83.17546025829034,40.04935754088761,building,"Ohio, Franklin County"
1252196809,Ohio,OH,39,Franklin County,49,Amazon Web Services,,,217845.0,-83.17528384542761,40.048130898185605,building,"Ohio, Franklin County"
1252196810,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,14456.0,-83.17754692245403,40.04790974075581,building,"Ohio, Franklin County"
1252196811,Ohio,OH,39,Licking County,89,Google,,Google,284807.0,-82.76528495795795,40.05795740696205,building,"Ohio, Licking County"
1252196812,Ohio,OH,39,Franklin County,49,Google,,Google,294201.0,-82.77177556209223,40.059342128156295,building,"Ohio, Franklin County"
1252196813,Ohio,OH,39,Licking County,89,Meta,,Meta New Albany Data Center,608761.0,-82.75098831560906,40.06037970378648,building,"Ohio, Licking County"
1252196814,Ohio,OH,39,Franklin County,49,Google,,Google,289874.0,-82.99487523065918,39.85209794675051,building,"Ohio, Franklin County"
1252196815,Virginia,VA,51,Prince William County,153,Google,,Google,265807.0,-77.58264416179951,38.77618587297507,building,"Virginia, Prince William County"
1252196816,Oregon,OR,41,Morrow County,49,Amazon Web Services,,Amazon Web Services,210570.0,-119.60509631980196,45.858749961591215,building,"Oregon, Morrow County"
1252196817,Oregon,OR,41,Morrow County,49,Amazon Web Services,,Amazon Web Services,211904.0,-119.60513360298896,45.86008348238562,building,"Oregon, Morrow County"
1252196818,Oregon,OR,41,Morrow County,49,Amazon Web Services,,Amazon Web Services,216528.0,-119.6051531215301,45.8609694312574,building,"Oregon, Morrow County"
1252196819,Oregon,OR,41,Morrow County,49,Amazon Web Services,,Amazon Web Services,13765.0,-119.6517767921927,45.841481031506696,building,"Oregon, Morrow County"
1252196820,Oregon,OR,41,Umatilla County,59,Amazon Web Services,,Amazon Web Services,216430.0,-119.23183081247244,45.92063693540479,building,"Oregon, Umatilla County"
1252196821,Oregon,OR,41,Umatilla County,59,Amazon Web Services,,Amazon Web Services,211240.0,-119.22998114838396,45.92064708433547,building,"Oregon, Umatilla County"
1252196822,Oregon,OR,41,Umatilla County,59,Amazon Web Services,,Amazon Web Services,216777.0,-119.361958718014,45.79777489027666,building,"Oregon, Umatilla County"
1252196823,Oregon,OR,41,Umatilla County,59,Amazon Web Services,,Amazon Web Services,216903.0,-119.3666580013381,45.799165042059165,building,"Oregon, Umatilla County"
1252196824,Ohio,OH,39,Fairfield County,45,Google,,Google,289101.0,-82.69116962249407,39.724019570844746,building,"Ohio, Fairfield County"
1252196825,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,212702.0,-77.51725564270157,38.74616901949867,building,"Virginia, Prince William County"
1252196826,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,134361.0,-77.48586991883903,38.921308819709694,building,"Virginia, Loudoun County"
1253282099,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,14683.0,-77.47107161222901,38.99509407061764,building,"Virginia, Loudoun County"
1253282100,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,628560.0,-96.13289444072416,41.123572980157554,building,"Nebraska, Sarpy County"
1253282101,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,625288.0,-96.1428365153122,41.11432923797793,building,"Nebraska, Sarpy County"
1253282102,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,286253.0,-96.14155463388816,41.11216327459793,building,"Nebraska, Sarpy County"
1253282103,Iowa,IA,19,Polk County,153,Meta,,Meta,493366.0,-93.50965654880696,41.67557150002093,building,"Iowa, Polk County"
1253282104,Iowa,IA,19,Polk County,153,Meta,,Meta,616777.0,-93.50604208735746,41.67581782118301,building,"Iowa, Polk County"
1254161871,Kentucky,KY,21,Hopkins County,107,,,Dynamics Mining,442423.0,-87.54712130515388,37.36299090325841,campus,"Kentucky, Hopkins County"
1258702591,Georgia,GA,13,Douglas County,97,Flexential,,Flexential Atlanta - Douglasville 2,311176.0,-84.61123970385259,33.7307027182367,building,"Georgia, Douglas County"
1276373853,Oregon,OR,41,Crook County,13,Apple,,Apple Prineville Datacenter,275217.0,-120.8699210224936,44.2857542551938,building,"Oregon, Crook County"
1276518684,Virginia,VA,51,Loudoun County,107,,,Aligned IAD03,79844.0,-77.4407518987356,38.98862094741783,building,"Virginia, Loudoun County"
1278541792,Ohio,OH,39,Summit County,153,,,Involta-Akron,59427.0,-81.52197151267426,41.057431068795566,building,"Ohio, Summit County"
1280340212,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,13569.0,-77.5202261632775,38.94736148494224,building,"Virginia, Loudoun County"
1280340213,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,14079.0,-77.41752673157097,38.9835749537597,building,"Virginia, Loudoun County"
1280340214,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,129225.0,-77.6221271999352,38.80289734729966,building,"Virginia, Prince William County"
1280340215,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,14507.0,-77.53309395336687,38.7451198113642,building,"Virginia, Prince William County"
